n_fcc_cells,temp,density,radius,energy_deposition,voxel_phase,outcome,outcome_source,terminal,stopped_segment,actual_energy_deposition,excitation_method,evolution_format,ensemble,pressure,tauS,dt1,nsteps1,dt2,nsteps2,total_physical_time,source_nsteps,source_seed,evolve_seed,voxel_low_density_fraction,status,files_complete,last_updated,run_path,checked,notes
20.0,0.8,0.72,3.0,800.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,1.0,800.0,velocity_rescale_com,two_segment_dt_v1,NPH,-0.23172167124824547,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_1,False,2026-08-26T16:28:32.870609,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_20/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_10/ensemble_NPH/pressure_-0.232/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
20.0,0.8,0.72,3.0,800.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,1.0,799.9999999999999,velocity_rescale_com,two_segment_dt_v1,NPH,-0.23172167124824547,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_1,False,2026-08-24T18:53:33.481999,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_20/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_2/ensemble_NPH/pressure_-0.232/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
20.0,0.8,0.72,3.0,800.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,1.0,799.9999999999998,velocity_rescale_com,two_segment_dt_v1,NPH,-0.23172167124824547,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_1,False,2026-08-24T18:54:02.346816,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_20/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_3/ensemble_NPH/pressure_-0.232/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
20.0,0.8,0.72,3.0,800.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,2.0,800.0,velocity_rescale_com,two_segment_dt_v1,NPH,-0.23172167124824547,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_2,False,2026-08-24T18:54:46.869534,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_20/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_4/ensemble_NPH/pressure_-0.232/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
20.0,0.8,0.72,3.0,800.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,1.0,800.0,velocity_rescale_com,two_segment_dt_v1,NPH,-0.23172167124824547,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_1,False,2026-08-24T18:55:16.642346,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_20/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_5/ensemble_NPH/pressure_-0.232/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
20.0,0.8,0.72,3.0,800.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,1.0,799.9999999999999,velocity_rescale_com,two_segment_dt_v1,NPH,-0.23172167124824547,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_1,False,2026-08-26T16:26:07.011569,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_20/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_6/ensemble_NPH/pressure_-0.232/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
20.0,0.8,0.72,3.0,800.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,1.0,800.0000000000002,velocity_rescale_com,two_segment_dt_v1,NPH,-0.23172167124824547,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_1,False,2026-08-26T16:26:40.768347,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_20/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_7/ensemble_NPH/pressure_-0.232/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
20.0,0.8,0.72,3.0,800.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,2.0,800.0,velocity_rescale_com,two_segment_dt_v1,NPH,-0.23172167124824547,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_2,False,2026-08-26T16:27:27.069042,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_20/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_8/ensemble_NPH/pressure_-0.232/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
20.0,0.8,0.72,3.0,800.0,phase_separated,bubble,nph_upper_volume_safety_stop,True,1.0,800.0000000000002,velocity_rescale_com,two_segment_dt_v1,NPH,-0.23172167124824547,5.0,0.0005,200000,0.005,80000,500.0,1000000.0,1.0,1,,bubble_detected_segment_1,False,2026-08-26T16:27:59.969825,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_NPH_v3/FCC/n_cells_20/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_9/ensemble_NPH/pressure_-0.232/tauS_5.000/couple_xyz/gamma_0.000/outer_mask_diameter_0.750L/pressure_control_all_particles/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_80000/seed_1,,
20.0,0.8,0.72,3.0,800.0,not_phase_separated,,,False,,800.0000000000002,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-05T21:23:05.482985,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_20/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/center_box/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
20.0,0.8,0.72,3.0,800.0,not_phase_separated,,,False,,800.0,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-20T15:08:31.586629,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_20/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_1/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
20.0,0.8,0.72,3.0,800.0,not_phase_separated,,,False,,800.0,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-19T22:21:41.820751,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_20/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_10/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
20.0,0.8,0.72,3.0,800.0,not_phase_separated,,,False,,799.9999999999999,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-20T15:14:07.015332,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_20/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_2/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
20.0,0.8,0.72,3.0,800.0,not_phase_separated,,,False,,799.9999999999998,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-20T15:19:49.614985,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_20/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_3/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
20.0,0.8,0.72,3.0,800.0,not_phase_separated,,,False,,800.0,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-20T15:25:27.257674,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_20/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_4/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
20.0,0.8,0.72,3.0,800.0,not_phase_separated,,,False,,800.0,velocity_rescale_com,two_segment_dt_v1,NVE,,,0.0005,200000,0.005,980000,5000.0,1000000.0,1.0,1,0.0,complete,True,2026-08-20T15:31:07.887344,/exp/e961/data/MDsims-data/pnichols/Excitation_Evolved_v3/FCC/n_cells_20/source_kT_0.800/rho_0.720/source_nsteps_1000000/source_seed_1/method_velocity_rescale_com/radius_3.000/energy_800.000/random_center_seed_5/segment_1_dt_0.0005/nsteps_200000/segment_2_dt_0.005/nsteps_980000/seed_1,,
